"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pcbi.1000010","PLoS Computational Biology","2008-02-29","Research Article","This study was supported by grants from the Israeli Science Foundation administered by the Israeli Academy of Sciences and Humanities (HM), The Israeli Cancer Research Foundation (HM), the Human Frontiers Science Program (NF), and the National Institutes of Health (NF)."
"10.1371/journal.pcbi.1000012","PLoS Computational Biology","2008-03-21","Research Article","Financial support by Human Frontier Grant RGP0047/2004-C, National Institute of Mental Health Grant R01MH62447, and Gatsby Charitable Foundation."
"10.1371/journal.pcbi.1000055","PLoS Computational Biology","2008-04-11","Research Article","MFL and EAJ are financially supported by Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Argentina. Part of this work was performed under grant PICT-2005/32859 (ANPCyT, Argentina). SB is partly funded by Human Frontiers Science Program number 62/2005."
"10.1371/journal.pcbi.1000198","PLoS Computational Biology","2008-10-10","Research Article","This research was supported by the Howard Hughes Medical Institute (TJS) and the Natural Sciences and Engineering Research Council of Canada (YDK). SAP is a long term fellow with the Human Frontier Science Program and YDK is a Chercheur National with the Fonds de la Recherche en Santé du Québec. None of the funding agencies had any role in the design or conduct of the study."
"10.1371/journal.pcbi.1000259","PLoS Computational Biology","2009-01-16","Research Article","This work was supported by the Human Frontier Science Program (project reference                     RGP0041/2006) and also by the Engineering and Physical Sciences Research Council                     via funding of the Doctoral Training Centre in Neuroinformatics and                     Computational Neuroscience at the University of Edinburgh."
"10.1371/journal.pcbi.1000310","PLoS Computational Biology","2009-03-13","Research Article","This work was supported by grants for the 21st century COE program for Frontiers                     of Computational Science and by grants from the Ministry of Education, Culture,                     Sports, Science, and Technology, Japan."
"10.1371/journal.pcbi.1000545","PLoS Computational Biology","2009-10-23","Research Article","We thank the Kahn Family Foundation and the Israel Science Foundation for support. Alon Zaslaver is supported by the Human Frontier Science Program (HFSP) and the European Molecular Biology Organization (EMBO). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000765","PLoS Computational Biology","2010-04-29","Research Article","This research was supported by the Human Frontiers Science Program. AZ is supported by a fellowship from the Peruilh Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000936","PLoS Computational Biology","2010-09-16","Research Article","This work was supported by an Australian Postgraduate Award (CEG) and a Human Frontier Science Program grant RPG0029/2008-C. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000948","PLoS Computational Biology","2010-10-07","Research Article","This work was supported in part by the National Science Foundation's “Frontiers in Integrative Biological Research” program grant FIBR-0527023. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000977","PLoS Computational Biology","2010-11-04","Research Article","This work was supported by The Israel Science Foundation grants number 502/07 and 1619/07, a fellowship (RS) from the Center for Complexity Sciences, Human Frontiers Science Program, Zlotowski Center for Neuroscience, and the Rich Foundation. MS is supported by the National Institute for Psychobiology in Israel, founded by the Charles E. Smith Family (230-09-2010), and by the Marie Curie International Reintegration Grants (FP7-PEOPLE-IRG-2008). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1001078","PLoS Computational Biology","2011-02-24","Research Article","This work was supported by the CNRS, by the Ministre Delegue a la Recherche et aux Nouvelles Technologies (Action Concertee Incitative Neurosciences Integratives et Computationnelles, NIC 0085 to L.N. and D.H.), by the Agence Nationale de la Recherche (ANR neurosciences, neurology et psychiatrie to L.N. and D.H), by the CNRS ATIP program (P.B.) and by a research grant of Human Frontier (grant No: RGY0014/2002-C to C.v.V.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1001139","PLoS Computational Biology","2011-05-19","Research Article","This work was supported by CHUNG MoonSoul Research Center for BioInformation and BioElectronics (CMSC) in KAIST, the Korea Science and Engineering Foundation (KOSEF) grant funded by the Korea government (MOST) (No. R01-2007-000-21094-0 and No. M10644000028-06N4400-02810) (J. Jeong). This work was also supported in part by a grant (M103KV010018-08K2201-01810) from the Brain Research Center of the 21st Century Frontier Research Program funded by the Ministry of Science and Technology, the Republic of Korea (J. Lee). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1002093","PLoS Computational Biology","2011-06-30","Research Article","This study was supported by National Research Foundation grants (FPR08A1-071 of 21C Frontier Functional Proteomics Program, 20090084158, 20090084844, and 20090063278 to YKP and R31-2010-000-10100-0 of the World Class University program, 20100028453 of the NCRC program, and 20100020528 to SK) funded by the Korean Ministry of Education, Science, and Technology. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1002235","PLoS Computational Biology","2011-10-27","Research Article","This research was supported by a McKnight Foundation Scholar Award, Human Frontiers Science Program grant RGP0036/2009-C, and US National Institutes of Health (NIH) grant MH087882, part of the CRCNS program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1002236","PLoS Computational Biology","2011-10-20","Research Article","This work was funded in part by the Paul G. Allen Family Foundation, by the National Science Foundation's Frontiers in Integrative Biological Research grant FIBR-0527023, NSF's BEACON Center for the Study of Evolution in Action under contract No. DBI-0939454, and by the WCU (World Class University) program through the National Research Foundation of Korea funded by the Ministry of Education, Science and Technology (R31-10008). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript"
"10.1371/journal.pctr.0010039","PLoS Clinical Trials","2006-12-08","Research Article","This study was funded mainly by Médecins Sans Frontières (French, Canadian, and USA sections, plus the Nobel Prize Fund of MSF-International), with a complement from the Embassy of France in Uganda. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pgen.0030001","PLoS Genetics","2007-02-02","Research Article","GD was supported by grants from the Human Frontier Science Program (grant RGY0011/2002-C) and by the Italian Ministry of Education, University and Research (MIUR, 2005 PRIN, and FIRB Programs)."
"10.1371/journal.pgen.0030200","PLoS Genetics","2007-11-09","Research Article","VA was supported by Long-Term Fellowships from the European Molecular Biology Organization and from the International Human Frontier Science Program Organization. XZ was supported by a Raymond and Helen Kwok Research Scholarship. ATCC and DMG are grateful to the MRC for supporting this work."
"10.1371/journal.pgen.0030232","PLoS Genetics","2007-12-21","Research Article","This work was supported by funds from the canton de Genève, the Louis-Jeantet foundation, the Claraz foundation, the Swiss National Research Fund, the National Research Center (NCCR) “Frontiers in Genetics” and the EU programs “Cells into Organs” and “Crescendo.”"
"10.1371/journal.pgen.0040022","PLoS Genetics","2008-01-25","Review","This article was supported by a research grant for the RIKEN Genome Exploration Research Project from the Ministry of Education, Culture, Sports, Science, and Technology (Japan) to YH; a grant from the Genome Network Project of the Ministry of Education, Culture, Sports, Science and Technology (Japan); the Strategic Programs for R&D of RIKEN; and a grant for the RIKEN Frontier Research System, Functional RNA Research Program."
"10.1371/journal.pgen.1000066","PLoS Genetics","2008-05-02","Research Article","This work was supported by the Swiss National Science Foundation, the National Center of Competence in Research Frontiers in Genetics and the State of Geneva."
